v АК,v ЦН,I(650)
0.9405025125628139,0.19999999999999996,0.12681079129797374
0.9503517587939698,0.19999999999999996,0.12888536061934996
0.9602010050251255,0.19999999999999996,0.12944817200734704
0.9700502512562814,0.19999999999999996,0.12944817200734704
0.9798994974874371,0.19999999999999996,0.12944817200734704
0.9897487437185928,0.19999999999999996,0.12944817200734704
0.9995979899497487,0.19999999999999996,0.12944817200734704
1.0094472361809044,0.19999999999999996,0.12945862896339255
1.0192964824120603,0.19999999999999996,0.12945862896339255
1.029145728643216,0.19999999999999996,0.12945862896339255
1.0389949748743719,0.19999999999999996,0.13058425173938676
1.0488442211055276,0.19999999999999996,0.13114706312738383
1.0586934673366832,0.19999999999999996,0.13172033147142645
1.0685427135678391,0.19999999999999996,0.13228314285942352
1.0783919597989948,0.19999999999999996,0.13228314285942352
1.0882412060301507,0.19999999999999996,0.13284595424742063
1.0980904522613064,0.19999999999999996,0.13284595424742063
1.1079396984924623,0.19999999999999996,0.13193869395109242
1.117788944723618,0.19999999999999996,0.13193869395109242
1.1276381909547737,0.19999999999999996,0.13193869395109242
1.1374874371859296,0.19999999999999996,0.13233528606452286
1.1473366834170853,0.19999999999999996,0.13233528606452286
1.1571859296482412,0.19999999999999996,0.13233528606452286
1.1670351758793969,0.19999999999999996,0.13096252745391299
1.1768844221105526,0.19999999999999996,0.13050748609567683
1.1867336683417085,0.19999999999999996,0.13004198778139517
1.1965829145728641,0.19999999999999996,0.1295764894671135
1.20643216080402,0.19999999999999996,0.12911099115283184
1.2162814070351757,0.19999999999999996,0.12911099115283184
1.2261306532663316,0.19999999999999996,0.12862175650631505
1.2359798994974873,0.19999999999999996,0.12862175650631505
1.245829145728643,0.19999999999999996,0.12859802017407992
1.255678391959799,0.19999999999999996,0.12859802017407992
1.2655276381909546,0.19999999999999996,0.12813252185979826
1.2753768844221105,0.19999999999999996,0.12813252185979826
1.2852261306532662,0.19999999999999996,0.1276670235455166
1.295075376884422,0.19999999999999996,0.1276670235455166
1.3049246231155778,0.19999999999999996,0.12851865701718318
1.3147738693467335,0.19999999999999996,0.12937029048884974
1.3246231155778894,0.19999999999999996,0.13148856710062193
1.334472361809045,0.19999999999999996,0.131903576769061
1.344321608040201,0.19999999999999996,0.13231858643750002
1.3541708542713566,0.19999999999999996,0.1331702199091666
1.3640201005025125,0.19999999999999996,0.1331702199091666
1.3738693467336682,0.19999999999999996,0.1331702199091666
1.3837185929648241,0.19999999999999996,0.1331702199091666
1.3935678391959798,0.19999999999999996,0.13358522957760566
1.4034170854271355,0.19999999999999996,0.13443686304927221
1.4132663316582914,0.19999999999999996,0.13443686304927221
1.423115577889447,0.19999999999999996,0.13443686304927221
1.432964824120603,0.19999999999999996,0.13657675379583292
1.4428140703517587,0.19999999999999996,0.13701337759906046
1.4526633165829146,0.19999999999999996,0.13830163487395458
1.4625125628140703,0.19999999999999996,0.13915326834562117
1.472361809045226,0.19999999999999996,0.13915326834562117
1.4822110552763819,0.19999999999999996,0.13915326834562117
1.4920603015075375,0.19999999999999996,0.13915326834562117
1.5019095477386935,0.19999999999999996,0.13958989214884868
1.5117587939698491,0.19999999999999996,0.13958989214884868
1.5216080402010048,0.19999999999999996,0.13859857722918972
1.5314572864321607,0.19999999999999996,0.1380114642877717
1.5413065326633164,0.19999999999999996,0.1387380632686388
1.5511557788944723,0.19999999999999996,0.1387380632686388
1.561005025125628,0.19999999999999996,0.1387380632686388
1.570854271356784,0.19999999999999996,0.1387380632686388
1.5807035175879396,0.19999999999999996,0.14019126123037304
1.5905527638190953,0.19999999999999996,0.14091786021124014
1.6004020100502512,0.19999999999999996,0.14033074726982211
1.6102512562814069,0.19999999999999996,0.139156521386986
1.6201005025125628,0.19999999999999996,0.139156521386986
1.6299497487437185,0.19999999999999996,0.13856940844556792
1.6397989949748744,0.19999999999999996,0.13725569652328276
1.64964824120603,0.19999999999999996,0.13725569652328276
1.6594974874371857,0.19999999999999996,0.13527306668396494
1.6693467336683416,0.19999999999999996,0.13527306668396494
1.6791959798994973,0.19999999999999996,0.13527306668396494
1.6890452261306532,0.19999999999999996,0.13395935476167975
1.698894472361809,0.19999999999999996,0.13395935476167975
1.7087437185929646,0.19999999999999996,0.13278512887884364
1.7185929648241205,0.19999999999999996,0.13278512887884364
1.7284422110552762,0.19999999999999996,0.13088430401514042
1.738291457286432,0.19999999999999996,0.12817507519495547
1.7481407035175878,0.19999999999999996,0.12817507519495547
1.7579899497487437,0.19999999999999996,0.12700084931211936
1.7678391959798994,0.19999999999999996,0.1264137363707013
1.777688442211055,0.19999999999999996,0.1264137363707013
1.787537688442211,0.19999999999999996,0.12582662342928325
1.7973869346733666,0.19999999999999996,0.12582662342928325
1.8072361809045225,0.19999999999999996,0.1250182194728015
1.8170854271356782,0.19999999999999996,0.12461401749456065
1.8269346733668341,0.19999999999999996,0.12461401749456065
1.8367839195979898,0.19999999999999996,0.12420981551631978
1.8466331658291455,0.19999999999999996,0.12299720958159718
1.8564824120603014,0.19999999999999996,0.12218880562511547
1.866331658291457,0.19999999999999996,0.12057199771215199
1.876180904522613,0.19999999999999996,0.11917648081425221
1.8860301507537687,0.19999999999999996,0.1181851658945933
1.8958793969849246,0.19999999999999996,0.11778096391635243
1.9057286432160803,0.19999999999999996,0.11807767906516413
1.915577889447236,0.19999999999999996,0.11867110936278755
1.9254271356783919,0.19999999999999996,0.11867110936278755
1.9352763819095475,0.19999999999999996,0.11896782451159926
1.9451256281407034,0.19999999999999996,0.1198579699580344
1.9549748743718591,0.19999999999999996,0.1198579699580344
1.9648241206030148,0.19999999999999996,0.1198579699580344
1.9746733668341707,0.19999999999999996,0.12074811540446954
1.9845226130653264,0.19999999999999996,0.12104483055328127
1.9943718592964823,0.19999999999999996,0.12163826085090472
2.004221105527638,0.19999999999999996,0.12153709137768094
2.014070351758794,0.19999999999999996,0.12153709137768094
2.0239195979899494,0.19999999999999996,0.12153709137768094
2.0337688442211053,0.19999999999999996,0.12153709137768094
2.043618090452261,0.19999999999999996,0.12153709137768094
2.0534673366834166,0.19999999999999996,0.12153709137768094
2.0633165829145725,0.19999999999999996,0.12153709137768094
2.0731658291457284,0.19999999999999996,0.12153709137768094
2.0830150753768844,0.19999999999999996,0.12153709137768094
2.09286432160804,0.19999999999999996,0.12153709137768094
2.1027135678391957,0.19999999999999996,0.12153709137768094
2.1125628140703516,0.19999999999999996,0.12153709137768094
2.122412060301507,0.19999999999999996,0.12153709137768094
2.132261306532663,0.19999999999999996,0.12153709137768094
2.142110552763819,0.19999999999999996,0.12153709137768094
2.1519597989949744,0.19999999999999996,0.12153709137768094
2.1618090452261303,0.19999999999999996,0.12153709137768094
2.171658291457286,0.19999999999999996,0.12153709137768094
2.181507537688442,0.19999999999999996,0.12153709137768094
2.1913567839195975,0.19999999999999996,0.12153709137768094
2.2012060301507534,0.19999999999999996,0.12153709137768094
2.2110552763819094,0.19999999999999996,0.12153709137768094
2.220904522613065,0.19999999999999996,0.12153709137768094
2.2307537688442207,0.19999999999999996,0.12153709137768094
2.2406030150753766,0.19999999999999996,0.12153709137768094
2.2504522613065325,0.19999999999999996,0.12153709137768094
2.260301507537688,0.19999999999999996,0.12153709137768094
2.270150753768844,0.19999999999999996,0.12153709137768094
2.28,0.19999999999999996,0.12153709137768094
0.32,0.21055276381909543,0.13359297116394414
0.3298492462311558,0.21055276381909543,0.13359297116394414
0.33969849246231154,0.21055276381909543,0.13359297116394414
0.34954773869346734,0.21055276381909543,0.13359297116394414
0.35939698492462313,0.21055276381909543,0.13359297116394414
0.3692462311557789,0.21055276381909543,0.13359297116394414
0.37909547738693467,0.21055276381909543,0.13359297116394414
0.38894472361809046,0.21055276381909543,0.13359297116394414
0.3987939698492462,0.21055276381909543,0.13359297116394414
0.408643216080402,0.21055276381909543,0.13359297116394414
0.4184924623115578,0.21055276381909543,0.13359297116394414
0.4283417085427136,0.21055276381909543,0.13359297116394414
0.4381909547738693,0.21055276381909543,0.13359297116394414
0.4480402010050251,0.21055276381909543,0.13359297116394414
0.45788944723618086,0.21055276381909543,0.13359297116394414
0.46773869346733665,0.21055276381909543,0.13359297116394414
0.47758793969849245,0.21055276381909543,0.13359297116394414
0.48743718592964824,0.21055276381909543,0.13359297116394414
0.49728643216080404,0.21055276381909543,0.13359297116394414
0.5071356783919598,0.21055276381909543,0.13359297116394414
0.5169849246231155,0.21055276381909543,0.13359297116394414
0.5268341708542713,0.21055276381909543,0.13359297116394414
0.5366834170854271,0.21055276381909543,0.13359297116394414
0.5465326633165829,0.21055276381909543,0.13359297116394414
0.5563819095477387,0.21055276381909543,0.13359297116394414
0.5662311557788944,0.21055276381909543,0.13359297116394414
0.5760804020100503,0.21055276381909543,0.13359297116394414
0.585929648241206,0.21055276381909543,0.13359297116394414
0.5957788944723618,0.21055276381909543,0.13359297116394414
0.6056281407035176,0.21055276381909543,0.13359297116394414
0.6154773869346734,0.21055276381909543,0.1330473500618312
0.6253266331658291,0.21055276381909543,0.13277453951077473
0.6351758793969848,0.21055276381909543,0.13277453951077473
0.6450251256281407,0.21055276381909543,0.13222891840866183
0.6548743718592964,0.21055276381909543,0.13168329730654887
0.6647236180904522,0.21055276381909543,0.13168329730654887
0.674572864321608,0.21055276381909543,0.13153426831786638
0.6844221105527637,0.21055276381909543,0.13126145776680992
0.6942713567839196,0.21055276381909543,0.13126145776680992
0.7041206030150753,0.21055276381909543,0.13019919035857702
0.7139698492462312,0.21055276381909543,0.12968927738229574
0.7238190954773869,0.21055276381909543,0.1299725486328753
0.7336683417085427,0.21055276381909543,0.12946263565659402
0.7435175879396985,0.21055276381909543,0.12934931479374315
0.7533668341708541,0.21055276381909543,0.128894273435507
0.76321608040201,0.21055276381909543,0.128894273435507
0.7730653266331657,0.21055276381909543,0.1277895645716038
0.7829145728643215,0.21055276381909543,0.1277895645716038
0.7927638190954773,0.21055276381909543,0.12676973861904123
0.8026130653266331,0.21055276381909543,0.12665641775619035
0.8124623115577889,0.21055276381909543,0.12665641775619035
0.8223115577889446,0.21055276381909543,0.12701056841395048
0.8321608040201005,0.21055276381909543,0.12696812695828016
0.8420100502512562,0.21055276381909543,0.12688324404693957
0.8518592964824121,0.21055276381909543,0.12689567420931436
0.8617085427135678,0.21055276381909543,0.12689567420931436
0.8715577889447235,0.21055276381909543,0.12689567420931436
0.8814070351758794,0.21055276381909543,0.12689567420931436
0.8912562814070351,0.21055276381909543,0.12681079129797374
0.901105527638191,0.21055276381909543,0.12681079129797374
0.9109547738693466,0.21055276381909543,0.12681079129797374
0.9208040201005023,0.21055276381909543,0.12681079129797374
0.9306532663316582,0.21055276381909543,0.12681079129797374
0.9405025125628139,0.21055276381909543,0.12681079129797374
0.9503517587939698,0.21055276381909543,0.12888536061934996
0.9602010050251255,0.21055276381909543,0.12944817200734704
0.9700502512562814,0.21055276381909543,0.12944817200734704
0.9798994974874371,0.21055276381909543,0.12944817200734704
0.9897487437185928,0.21055276381909543,0.12944817200734704
0.9995979899497487,0.21055276381909543,0.12944817200734704
1.0094472361809044,0.21055276381909543,0.12945862896339255
1.0192964824120603,0.21055276381909543,0.12945862896339255
1.029145728643216,0.21055276381909543,0.12945862896339255
1.0389949748743719,0.21055276381909543,0.13058425173938676
1.0488442211055276,0.21055276381909543,0.13114706312738383
1.0586934673366832,0.21055276381909543,0.13172033147142645
1.0685427135678391,0.21055276381909543,0.13228314285942352
1.0783919597989948,0.21055276381909543,0.13228314285942352
1.0882412060301507,0.21055276381909543,0.13284595424742063
1.0980904522613064,0.21055276381909543,0.13284595424742063
1.1079396984924623,0.21055276381909543,0.13193869395109242
1.117788944723618,0.21055276381909543,0.13193869395109242
1.1276381909547737,0.21055276381909543,0.13193869395109242
1.1374874371859296,0.21055276381909543,0.13233528606452286
1.1473366834170853,0.21055276381909543,0.13233528606452286
1.1571859296482412,0.21055276381909543,0.13233528606452286
1.1670351758793969,0.21055276381909543,0.13096252745391299
1.1768844221105526,0.21055276381909543,0.13050748609567683
1.1867336683417085,0.21055276381909543,0.13004198778139517
1.1965829145728641,0.21055276381909543,0.1295764894671135
1.20643216080402,0.21055276381909543,0.12911099115283184
1.2162814070351757,0.21055276381909543,0.12911099115283184
1.2261306532663316,0.21055276381909543,0.12862175650631505
1.2359798994974873,0.21055276381909543,0.12862175650631505
1.245829145728643,0.21055276381909543,0.12859802017407992
1.255678391959799,0.21055276381909543,0.12859802017407992
1.2655276381909546,0.21055276381909543,0.12813252185979826
1.2753768844221105,0.21055276381909543,0.12813252185979826
1.2852261306532662,0.21055276381909543,0.1276670235455166
1.295075376884422,0.21055276381909543,0.1276670235455166
1.3049246231155778,0.21055276381909543,0.12851865701718318
1.3147738693467335,0.21055276381909543,0.12937029048884974
1.3246231155778894,0.21055276381909543,0.13148856710062193
1.334472361809045,0.21055276381909543,0.131903576769061
1.344321608040201,0.21055276381909543,0.13231858643750002
1.3541708542713566,0.21055276381909543,0.1331702199091666
1.3640201005025125,0.21055276381909543,0.1331702199091666
1.3738693467336682,0.21055276381909543,0.1331702199091666
1.3837185929648241,0.21055276381909543,0.1331702199091666
1.3935678391959798,0.21055276381909543,0.13358522957760566
1.4034170854271355,0.21055276381909543,0.13443686304927221
1.4132663316582914,0.21055276381909543,0.13443686304927221
1.423115577889447,0.21055276381909543,0.13443686304927221
1.432964824120603,0.21055276381909543,0.13657675379583292
1.4428140703517587,0.21055276381909543,0.13701337759906046
1.4526633165829146,0.21055276381909543,0.13830163487395458
1.4625125628140703,0.21055276381909543,0.13915326834562117
1.472361809045226,0.21055276381909543,0.13915326834562117
1.4822110552763819,0.21055276381909543,0.13915326834562117
1.4920603015075375,0.21055276381909543,0.13915326834562117
1.5019095477386935,0.21055276381909543,0.13958989214884868
1.5117587939698491,0.21055276381909543,0.13958989214884868
1.5216080402010048,0.21055276381909543,0.13859857722918972
1.5314572864321607,0.21055276381909543,0.1380114642877717
1.5413065326633164,0.21055276381909543,0.1387380632686388
1.5511557788944723,0.21055276381909543,0.1387380632686388
1.561005025125628,0.21055276381909543,0.1387380632686388
1.570854271356784,0.21055276381909543,0.1387380632686388
1.5807035175879396,0.21055276381909543,0.14019126123037304
1.5905527638190953,0.21055276381909543,0.14091786021124014
1.6004020100502512,0.21055276381909543,0.14033074726982211
1.6102512562814069,0.21055276381909543,0.139156521386986
1.6201005025125628,0.21055276381909543,0.139156521386986
1.6299497487437185,0.21055276381909543,0.13856940844556792
1.6397989949748744,0.21055276381909543,0.13725569652328276
1.64964824120603,0.21055276381909543,0.13725569652328276
1.6594974874371857,0.21055276381909543,0.13527306668396494
1.6693467336683416,0.21055276381909543,0.13527306668396494
1.6791959798994973,0.21055276381909543,0.13527306668396494
1.6890452261306532,0.21055276381909543,0.13395935476167975
1.698894472361809,0.21055276381909543,0.13395935476167975
1.7087437185929646,0.21055276381909543,0.13278512887884364
1.7185929648241205,0.21055276381909543,0.13278512887884364
1.7284422110552762,0.21055276381909543,0.13088430401514042
1.738291457286432,0.21055276381909543,0.12817507519495547
1.7481407035175878,0.21055276381909543,0.12817507519495547
1.7579899497487437,0.21055276381909543,0.12700084931211936
1.7678391959798994,0.21055276381909543,0.1264137363707013
1.777688442211055,0.21055276381909543,0.1264137363707013
1.787537688442211,0.21055276381909543,0.12582662342928325
1.7973869346733666,0.21055276381909543,0.12582662342928325
1.8072361809045225,0.21055276381909543,0.1250182194728015
1.8170854271356782,0.21055276381909543,0.12461401749456065
1.8269346733668341,0.21055276381909543,0.12461401749456065
1.8367839195979898,0.21055276381909543,0.12420981551631978
1.8466331658291455,0.21055276381909543,0.12299720958159718
1.8564824120603014,0.21055276381909543,0.12218880562511547
1.866331658291457,0.21055276381909543,0.12057199771215199
1.876180904522613,0.21055276381909543,0.11917648081425221
1.8860301507537687,0.21055276381909543,0.1181851658945933
1.8958793969849246,0.21055276381909543,0.11778096391635243
1.9057286432160803,0.21055276381909543,0.11807767906516413
1.915577889447236,0.21055276381909543,0.11867110936278755
1.9254271356783919,0.21055276381909543,0.11867110936278755
1.9352763819095475,0.21055276381909543,0.11896782451159926
1.9451256281407034,0.21055276381909543,0.1198579699580344
1.9549748743718591,0.21055276381909543,0.1198579699580344
1.9648241206030148,0.21055276381909543,0.1198579699580344
1.9746733668341707,0.21055276381909543,0.12074811540446954
1.9845226130653264,0.21055276381909543,0.12104483055328127
1.9943718592964823,0.21055276381909543,0.12163826085090472
2.004221105527638,0.21055276381909543,0.12153709137768094
2.014070351758794,0.21055276381909543,0.12153709137768094
2.0239195979899494,0.21055276381909543,0.12153709137768094
2.0337688442211053,0.21055276381909543,0.12153709137768094
2.043618090452261,0.21055276381909543,0.12153709137768094
2.0534673366834166,0.21055276381909543,0.12153709137768094
2.0633165829145725,0.21055276381909543,0.12153709137768094
2.0731658291457284,0.21055276381909543,0.12153709137768094
2.0830150753768844,0.21055276381909543,0.12153709137768094
2.09286432160804,0.21055276381909543,0.12153709137768094
2.1027135678391957,0.21055276381909543,0.12153709137768094
2.1125628140703516,0.21055276381909543,0.12153709137768094
2.122412060301507,0.21055276381909543,0.12153709137768094
2.132261306532663,0.21055276381909543,0.12153709137768094
2.142110552763819,0.21055276381909543,0.12153709137768094
2.1519597989949744,0.21055276381909543,0.12153709137768094
2.1618090452261303,0.21055276381909543,0.12153709137768094
2.171658291457286,0.21055276381909543,0.12153709137768094
2.181507537688442,0.21055276381909543,0.12153709137768094
2.1913567839195975,0.21055276381909543,0.12153709137768094
2.2012060301507534,0.21055276381909543,0.12153709137768094
2.2110552763819094,0.21055276381909543,0.12153709137768094
2.220904522613065,0.21055276381909543,0.12153709137768094
2.2307537688442207,0.21055276381909543,0.12153709137768094
2.2406030150753766,0.21055276381909543,0.12153709137768094
2.2504522613065325,0.21055276381909543,0.12153709137768094
2.260301507537688,0.21055276381909543,0.12153709137768094
2.270150753768844,0.21055276381909543,0.12153709137768094
2.28,0.21055276381909543,0.12153709137768094
0.32,0.2211055276381909,0.13359297116394414
0.3298492462311558,0.2211055276381909,0.13359297116394414
0.33969849246231154,0.2211055276381909,0.13359297116394414
0.34954773869346734,0.2211055276381909,0.13359297116394414
0.35939698492462313,0.2211055276381909,0.13359297116394414
0.3692462311557789,0.2211055276381909,0.13359297116394414
0.37909547738693467,0.2211055276381909,0.13359297116394414
0.38894472361809046,0.2211055276381909,0.13359297116394414
0.3987939698492462,0.2211055276381909,0.13359297116394414
0.408643216080402,0.2211055276381909,0.13359297116394414
0.4184924623115578,0.2211055276381909,0.13359297116394414
0.4283417085427136,0.2211055276381909,0.13359297116394414
0.4381909547738693,0.2211055276381909,0.13359297116394414
0.4480402010050251,0.2211055276381909,0.13359297116394414
0.45788944723618086,0.2211055276381909,0.13359297116394414
0.46773869346733665,0.2211055276381909,0.13359297116394414
0.47758793969849245,0.2211055276381909,0.13359297116394414
0.48743718592964824,0.2211055276381909,0.13359297116394414
0.49728643216080404,0.2211055276381909,0.13359297116394414
0.5071356783919598,0.2211055276381909,0.13359297116394414
0.5169849246231155,0.2211055276381909,0.13359297116394414
0.5268341708542713,0.2211055276381909,0.13359297116394414
0.5366834170854271,0.2211055276381909,0.13359297116394414
0.5465326633165829,0.2211055276381909,0.13359297116394414
0.5563819095477387,0.2211055276381909,0.13359297116394414
0.5662311557788944,0.2211055276381909,0.13359297116394414
0.5760804020100503,0.2211055276381909,0.13359297116394414
0.585929648241206,0.2211055276381909,0.13359297116394414
0.5957788944723618,0.2211055276381909,0.13359297116394414
0.6056281407035176,0.2211055276381909,0.13359297116394414
0.6154773869346734,0.2211055276381909,0.1330473500618312
0.6253266331658291,0.2211055276381909,0.13277453951077473
0.6351758793969848,0.2211055276381909,0.13277453951077473
0.6450251256281407,0.2211055276381909,0.13222891840866183
0.6548743718592964,0.2211055276381909,0.13168329730654887
0.6647236180904522,0.2211055276381909,0.13168329730654887
0.674572864321608,0.2211055276381909,0.13153426831786638
0.6844221105527637,0.2211055276381909,0.13126145776680992
0.6942713567839196,0.2211055276381909,0.13126145776680992
0.7041206030150753,0.2211055276381909,0.13019919035857702
0.7139698492462312,0.2211055276381909,0.12968927738229574
0.7238190954773869,0.2211055276381909,0.1299725486328753
0.7336683417085427,0.2211055276381909,0.12946263565659402
0.7435175879396985,0.2211055276381909,0.12934931479374315
0.7533668341708541,0.2211055276381909,0.128894273435507
0.76321608040201,0.2211055276381909,0.128894273435507
0.7730653266331657,0.2211055276381909,0.1277895645716038
0.7829145728643215,0.2211055276381909,0.1277895645716038
0.7927638190954773,0.2211055276381909,0.12676973861904123
0.8026130653266331,0.2211055276381909,0.12665641775619035
0.8124623115577889,0.2211055276381909,0.12665641775619035
0.8223115577889446,0.2211055276381909,0.12701056841395048
0.8321608040201005,0.2211055276381909,0.12696812695828016
0.8420100502512562,0.2211055276381909,0.12688324404693957
0.8518592964824121,0.2211055276381909,0.12689567420931436
0.8617085427135678,0.2211055276381909,0.12689567420931436
0.8715577889447235,0.2211055276381909,0.12689567420931436
0.8814070351758794,0.2211055276381909,0.12689567420931436
0.8912562814070351,0.2211055276381909,0.12681079129797374
0.901105527638191,0.2211055276381909,0.12681079129797374
0.9109547738693466,0.2211055276381909,0.12681079129797374
0.9208040201005023,0.2211055276381909,0.12681079129797374
0.9306532663316582,0.2211055276381909,0.12681079129797374
0.9405025125628139,0.2211055276381909,0.12681079129797374
0.9503517587939698,0.2211055276381909,0.12888536061934996
0.9602010050251255,0.2211055276381909,0.12944817200734704
0.9700502512562814,0.2211055276381909,0.12944817200734704
0.9798994974874371,0.2211055276381909,0.12944817200734704
0.9897487437185928,0.2211055276381909,0.12944817200734704
0.9995979899497487,0.2211055276381909,0.12944817200734704
1.0094472361809044,0.2211055276381909,0.12945862896339255
1.0192964824120603,0.2211055276381909,0.12945862896339255
1.029145728643216,0.2211055276381909,0.12945862896339255
1.0389949748743719,0.2211055276381909,0.13058425173938676
1.0488442211055276,0.2211055276381909,0.13114706312738383
1.0586934673366832,0.2211055276381909,0.13172033147142645
1.0685427135678391,0.2211055276381909,0.13228314285942352
1.0783919597989948,0.2211055276381909,0.13228314285942352
1.0882412060301507,0.2211055276381909,0.13284595424742063
1.0980904522613064,0.2211055276381909,0.13284595424742063
1.1079396984924623,0.2211055276381909,0.13193869395109242
1.117788944723618,0.2211055276381909,0.13193869395109242
1.1276381909547737,0.2211055276381909,0.13193869395109242
1.1374874371859296,0.2211055276381909,0.13233528606452286
1.1473366834170853,0.2211055276381909,0.13233528606452286
1.1571859296482412,0.2211055276381909,0.13233528606452286
1.1670351758793969,0.2211055276381909,0.13096252745391299
1.1768844221105526,0.2211055276381909,0.13050748609567683
1.1867336683417085,0.2211055276381909,0.13004198778139517
1.1965829145728641,0.2211055276381909,0.1295764894671135
1.20643216080402,0.2211055276381909,0.12911099115283184
1.2162814070351757,0.2211055276381909,0.12911099115283184
1.2261306532663316,0.2211055276381909,0.12862175650631505
1.2359798994974873,0.2211055276381909,0.12862175650631505
1.245829145728643,0.2211055276381909,0.12859802017407992
1.255678391959799,0.2211055276381909,0.12859802017407992
1.2655276381909546,0.2211055276381909,0.12813252185979826
1.2753768844221105,0.2211055276381909,0.12813252185979826
1.2852261306532662,0.2211055276381909,0.1276670235455166
1.295075376884422,0.2211055276381909,0.1276670235455166
1.3049246231155778,0.2211055276381909,0.12851865701718318
1.3147738693467335,0.2211055276381909,0.12937029048884974
1.3246231155778894,0.2211055276381909,0.13148856710062193
1.334472361809045,0.2211055276381909,0.131903576769061
1.344321608040201,0.2211055276381909,0.13231858643750002
1.3541708542713566,0.2211055276381909,0.1331702199091666
1.3640201005025125,0.2211055276381909,0.1331702199091666
1.3738693467336682,0.2211055276381909,0.1331702199091666
1.3837185929648241,0.2211055276381909,0.1331702199091666
1.3935678391959798,0.2211055276381909,0.13358522957760566
1.4034170854271355,0.2211055276381909,0.13443686304927221
1.4132663316582914,0.2211055276381909,0.13443686304927221
1.423115577889447,0.2211055276381909,0.13443686304927221
1.432964824120603,0.2211055276381909,0.13657675379583292
1.4428140703517587,0.2211055276381909,0.13701337759906046
1.4526633165829146,0.2211055276381909,0.13830163487395458
1.4625125628140703,0.2211055276381909,0.13915326834562117
1.472361809045226,0.2211055276381909,0.13915326834562117
1.4822110552763819,0.2211055276381909,0.13915326834562117
1.4920603015075375,0.2211055276381909,0.13915326834562117
1.5019095477386935,0.2211055276381909,0.13958989214884868
1.5117587939698491,0.2211055276381909,0.13958989214884868
