v АК,v ЦН,weight50
0.7885427135678391,0.32633165829145727,47.75399999999992
0.7948743718592963,0.32633165829145727,47.75399999999992
0.8012060301507536,0.32633165829145727,47.75399999999992
0.807537688442211,0.32633165829145727,47.75334999999993
0.8138693467336682,0.32633165829145727,47.75302499999993
0.8202010050251256,0.32633165829145727,47.75237499999993
0.8265326633165828,0.32633165829145727,47.75172499999994
0.83286432160804,0.32633165829145727,47.75139999999994
0.8391959798994975,0.32633165829145727,47.75107499999994
0.8455276381909547,0.32633165829145727,47.75074999999994
0.8518592964824119,0.32633165829145727,47.75074999999994
0.8581909547738693,0.32633165829145727,47.750424999999936
0.8645226130653265,0.32633165829145727,47.75009999999994
0.8708542713567837,0.32633165829145727,47.75009999999994
0.8771859296482412,0.32633165829145727,47.75009999999994
0.8835175879396984,0.32633165829145727,47.74912499999995
0.8898492462311556,0.32633165829145727,47.74912499999995
0.896180904522613,0.32633165829145727,47.74912499999995
0.9025125628140702,0.32633165829145727,47.74847499999995
0.9088442211055274,0.32633165829145727,47.747824999999956
0.9151758793969849,0.32633165829145727,47.747174999999956
0.9215075376884421,0.32633165829145727,47.747174999999956
0.9278391959798993,0.32633165829145727,47.747174999999956
0.9341708542713567,0.32633165829145727,47.747174999999956
0.9405025125628139,0.32633165829145727,47.74684999999995
0.9468341708542711,0.32633165829145727,47.74684999999995
0.9531658291457286,0.32633165829145727,47.74684999999995
0.9594974874371858,0.32633165829145727,47.74684999999995
0.965829145728643,0.32633165829145727,47.746524999999956
0.9721608040201004,0.32633165829145727,47.74587499999996
0.9784924623115576,0.32633165829145727,47.74587499999996
0.9848241206030148,0.32633165829145727,47.745549999999966
0.9911557788944723,0.32633165829145727,47.74522499999996
0.9974874371859295,0.32633165829145727,47.744899999999966
1.0038190954773867,0.32633165829145727,47.74457499999997
1.0101507537688441,0.32633165829145727,47.74457499999997
1.0164824120603013,0.32633165829145727,47.74457499999997
1.0228140703517585,0.32633165829145727,47.74424999999997
1.029145728643216,0.32633165829145727,47.74359999999997
1.0354773869346732,0.32633165829145727,47.743274999999976
1.0418090452261304,0.32633165829145727,47.74294999999998
1.0481407035175878,0.32633165829145727,47.74294999999998
1.054472361809045,0.32633165829145727,47.742299999999986
1.0608040201005025,0.32633165829145727,47.742299999999986
1.0671356783919597,0.32633165829145727,47.742299999999986
1.0734673366834169,0.32633165829145727,47.741649999999986
1.0797989949748743,0.32633165829145727,47.74132499999999
1.0861306532663315,0.32633165829145727,47.74132499999999
1.0924623115577887,0.32633165829145727,47.74099999999999
1.0987939698492462,0.32633165829145727,47.74099999999999
1.1051256281407034,0.32633165829145727,47.73242499999999
1.1114572864321606,0.32633165829145727,47.715274999999984
1.117788944723618,0.32633165829145727,47.706699999999984
1.1241206030150752,0.32633165829145727,47.69812499999998
1.1304522613065324,0.32633165829145727,47.67239999999998
1.1367839195979899,0.32633165829145727,47.66382499999998
1.143115577889447,0.32633165829145727,47.66382499999998
1.1494472361809043,0.32633165829145727,47.66382499999998
1.1557788944723617,0.32633165829145727,47.65524999999998
1.162110552763819,0.32633165829145727,47.65524999999998
1.1684422110552761,0.32633165829145727,47.62952499999999
1.1747738693467336,0.32633165829145727,47.62094999999998
1.1811055276381908,0.32633165829145727,47.603799999999985
1.187437185929648,0.32633165829145727,47.595224999999985
1.1937688442211054,0.32633165829145727,47.578074999999984
1.2001005025125626,0.32633165829145727,47.569499999999984
1.2064321608040198,0.32633165829145727,47.552349999999976
1.2127638190954773,0.32633165829145727,47.543774999999975
1.2190954773869345,0.32633165829145727,47.53519999999998
1.2254271356783917,0.32633165829145727,47.52662499999998
1.231758793969849,0.32633165829145727,47.52662499999998
1.2380904522613063,0.32633165829145727,47.52662499999998
1.2444221105527635,0.32633165829145727,47.518049999999974
1.250753768844221,0.32633165829145727,47.518049999999974
1.2570854271356782,0.32633165829145727,47.50089999999998
1.2634170854271354,0.32633165829145727,47.48374999999998
1.2697487437185928,0.32633165829145727,47.48374999999998
1.27608040201005,0.32633165829145727,47.47517499999998
1.2824120603015072,0.32633165829145727,47.46659999999998
1.2887437185929647,0.32633165829145727,47.45802499999998
1.2950753768844219,0.32633165829145727,47.45802499999998
1.301407035175879,0.32633165829145727,47.45802499999998
1.3077386934673365,0.32633165829145727,47.45802499999998
1.3140703517587937,0.32633165829145727,47.45802499999998
1.3204020100502512,0.32633165829145727,47.45802499999998
1.3267336683417084,0.32633165829145727,47.44944999999997
1.3330653266331656,0.32633165829145727,47.44944999999997
1.339396984924623,0.32633165829145727,47.44087499999997
1.3457286432160802,0.32633165829145727,47.44087499999997
1.3520603015075374,0.32633165829145727,47.43229999999997
1.3583919597989949,0.32633165829145727,47.42372499999997
1.364723618090452,0.32633165829145727,47.41514999999997
1.3710552763819093,0.32633165829145727,47.41514999999997
1.3773869346733667,0.32633165829145727,47.39799999999997
1.383718592964824,0.32633165829145727,47.39799999999997
1.3900502512562811,0.32633165829145727,47.39799999999997
1.3963819095477386,0.32633165829145727,47.39799999999997
1.4027135678391958,0.32633165829145727,47.39799999999997
1.409045226130653,0.32633165829145727,47.39799999999997
1.4153768844221104,0.32633165829145727,47.39799999999997
1.4217085427135676,0.32633165829145727,47.39799999999997
1.4280402010050248,0.32633165829145727,47.39799999999997
1.4343718592964823,0.32633165829145727,47.39799999999997
1.4407035175879395,0.32633165829145727,47.39799999999997
1.4470351758793967,0.32633165829145727,47.39799999999997
1.453366834170854,0.32633165829145727,47.39799999999997
1.4596984924623113,0.32633165829145727,47.39799999999997
1.4660301507537687,0.32633165829145727,47.39799999999997
1.472361809045226,0.32633165829145727,47.39799999999997
1.4786934673366832,0.32633165829145727,47.39799999999997
1.4850251256281406,0.32633165829145727,47.39799999999997
1.4913567839195978,0.32633165829145727,47.39799999999997
1.497688442211055,0.32633165829145727,47.39799999999997
1.5040201005025124,0.32633165829145727,47.39799999999997
1.5103517587939697,0.32633165829145727,47.39799999999997
1.5166834170854269,0.32633165829145727,47.39799999999997
1.5230150753768843,0.32633165829145727,47.39799999999997
1.5293467336683415,0.32633165829145727,47.39799999999997
1.5356783919597987,0.32633165829145727,47.39799999999997
1.5420100502512561,0.32633165829145727,47.39799999999997
1.5483417085427134,0.32633165829145727,47.39799999999997
1.5546733668341706,0.32633165829145727,47.39799999999997
1.561005025125628,0.32633165829145727,47.39799999999997
1.5673366834170852,0.32633165829145727,47.39799999999997
1.5736683417085424,0.32633165829145727,47.39799999999997
1.5799999999999998,0.32633165829145727,47.39799999999997
0.32,0.3326633165829146,49.117999999999995
0.32633165829145727,0.3326633165829146,49.117999999999995
0.3326633165829146,0.3326633165829146,49.117999999999995
0.33899497487437186,0.3326633165829146,49.117999999999995
0.3453266331658291,0.3326633165829146,49.117999999999995
0.35165829145728644,0.3326633165829146,49.117999999999995
0.3579899497487437,0.3326633165829146,49.117999999999995
0.364321608040201,0.3326633165829146,49.117999999999995
0.3706532663316583,0.3326633165829146,49.117999999999995
0.37698492462311556,0.3326633165829146,49.117999999999995
0.3833165829145728,0.3326633165829146,49.117999999999995
0.38964824120603014,0.3326633165829146,49.117999999999995
0.3959798994974874,0.3326633165829146,49.117999999999995
0.40231155778894473,0.3326633165829146,49.117999999999995
0.408643216080402,0.3326633165829146,49.117999999999995
0.4149748743718593,0.3326633165829146,49.117999999999995
0.4213065326633166,0.3326633165829146,49.117999999999995
0.42763819095477384,0.3326633165829146,49.117999999999995
0.43396984924623117,0.3326633165829146,49.117999999999995
0.44030150753768843,0.3326633165829146,49.117999999999995
0.4466331658291457,0.3326633165829146,49.117999999999995
0.452964824120603,0.3326633165829146,49.117999999999995
0.4592964824120603,0.3326633165829146,49.117999999999995
0.46562814070351755,0.3326633165829146,49.117999999999995
0.47195979899497487,0.3326633165829146,49.117999999999995
0.47829145728643213,0.3326633165829146,49.117999999999995
0.4846231155778894,0.3326633165829146,49.117999999999995
0.4909547738693467,0.3326633165829146,49.117999999999995
0.497286432160804,0.3326633165829146,49.117999999999995
0.5036180904522612,0.3326633165829146,49.117999999999995
0.5099497487437186,0.3326633165829146,49.08389999999999
0.5162814070351758,0.3326633165829146,49.08389999999999
0.5226130653266331,0.3326633165829146,49.08389999999999
0.5289447236180904,0.3326633165829146,49.04979999999999
0.5352763819095476,0.3326633165829146,49.015699999999995
0.541608040201005,0.3326633165829146,48.94749999999999
0.5479396984924623,0.3326633165829146,48.94749999999999
0.5542713567839196,0.3326633165829146,48.94749999999999
0.5606030150753768,0.3326633165829146,48.84519999999999
0.5669346733668341,0.3326633165829146,48.77699999999999
0.5732663316582913,0.3326633165829146,48.70879999999998
0.5795979899497488,0.3326633165829146,48.70879999999998
0.585929648241206,0.3326633165829146,48.70879999999998
0.5922613065326632,0.3326633165829146,48.70879999999998
0.5985929648241206,0.3326633165829146,48.640599999999985
0.6049246231155778,0.3326633165829146,48.640599999999985
0.6112562814070351,0.3326633165829146,48.640599999999985
0.6175879396984925,0.3326633165829146,48.57239999999997
0.6239195979899497,0.3326633165829146,48.53829999999997
0.630251256281407,0.3326633165829146,48.50419999999997
0.6365829145728643,0.3326633165829146,48.50419999999997
0.6429145728643215,0.3326633165829146,48.47009999999997
0.6492462311557788,0.3326633165829146,48.43599999999996
0.6555778894472362,0.3326633165829146,48.401899999999955
0.6619095477386934,0.3326633165829146,48.401899999999955
0.6682412060301507,0.3326633165829146,48.401899999999955
0.674572864321608,0.3326633165829146,48.33369999999995
0.6809045226130652,0.3326633165829146,48.299599999999955
0.6872361809045225,0.3326633165829146,48.23139999999995
0.6935678391959799,0.3326633165829146,48.23139999999995
0.6998994974874371,0.3326633165829146,48.19729999999995
0.7062311557788944,0.3326633165829146,48.16319999999995
0.7125628140703517,0.3326633165829146,48.09499999999995
0.7188944723618089,0.3326633165829146,48.06089999999995
0.7252261306532662,0.3326633165829146,48.026799999999945
0.7315577889447236,0.3326633165829146,48.026799999999945
0.7378894472361808,0.3326633165829146,47.992699999999935
0.7442211055276381,0.3326633165829146,47.95859999999993
0.7505527638190954,0.3326633165829146,47.95859999999993
0.7568844221105526,0.3326633165829146,47.89039999999993
0.7632160804020099,0.3326633165829146,47.89039999999993
0.7695477386934673,0.3326633165829146,47.89039999999993
0.7758793969849245,0.3326633165829146,47.78809999999993
0.7822110552763818,0.3326633165829146,47.75399999999992
0.7885427135678391,0.3326633165829146,47.75399999999992
0.7948743718592963,0.3326633165829146,47.75399999999992
0.8012060301507536,0.3326633165829146,47.75399999999992
0.807537688442211,0.3326633165829146,47.75334999999993
0.8138693467336682,0.3326633165829146,47.75302499999993
0.8202010050251256,0.3326633165829146,47.75237499999993
0.8265326633165828,0.3326633165829146,47.75172499999994
0.83286432160804,0.3326633165829146,47.75139999999994
0.8391959798994975,0.3326633165829146,47.75107499999994
0.8455276381909547,0.3326633165829146,47.75074999999994
0.8518592964824119,0.3326633165829146,47.75074999999994
0.8581909547738693,0.3326633165829146,47.750424999999936
0.8645226130653265,0.3326633165829146,47.75009999999994
0.8708542713567837,0.3326633165829146,47.75009999999994
0.8771859296482412,0.3326633165829146,47.75009999999994
0.8835175879396984,0.3326633165829146,47.74912499999995
0.8898492462311556,0.3326633165829146,47.74912499999995
0.896180904522613,0.3326633165829146,47.74912499999995
0.9025125628140702,0.3326633165829146,47.74847499999995
0.9088442211055274,0.3326633165829146,47.747824999999956
0.9151758793969849,0.3326633165829146,47.747174999999956
0.9215075376884421,0.3326633165829146,47.747174999999956
0.9278391959798993,0.3326633165829146,47.747174999999956
0.9341708542713567,0.3326633165829146,47.747174999999956
0.9405025125628139,0.3326633165829146,47.74684999999995
0.9468341708542711,0.3326633165829146,47.74684999999995
0.9531658291457286,0.3326633165829146,47.74684999999995
0.9594974874371858,0.3326633165829146,47.74684999999995
0.965829145728643,0.3326633165829146,47.746524999999956
0.9721608040201004,0.3326633165829146,47.74587499999996
0.9784924623115576,0.3326633165829146,47.74587499999996
0.9848241206030148,0.3326633165829146,47.745549999999966
0.9911557788944723,0.3326633165829146,47.74522499999996
0.9974874371859295,0.3326633165829146,47.744899999999966
1.0038190954773867,0.3326633165829146,47.74457499999997
1.0101507537688441,0.3326633165829146,47.74457499999997
1.0164824120603013,0.3326633165829146,47.74457499999997
1.0228140703517585,0.3326633165829146,47.74424999999997
1.029145728643216,0.3326633165829146,47.74359999999997
1.0354773869346732,0.3326633165829146,47.743274999999976
1.0418090452261304,0.3326633165829146,47.74294999999998
1.0481407035175878,0.3326633165829146,47.74294999999998
1.054472361809045,0.3326633165829146,47.742299999999986
1.0608040201005025,0.3326633165829146,47.742299999999986
1.0671356783919597,0.3326633165829146,47.742299999999986
1.0734673366834169,0.3326633165829146,47.741649999999986
1.0797989949748743,0.3326633165829146,47.74132499999999
1.0861306532663315,0.3326633165829146,47.74132499999999
1.0924623115577887,0.3326633165829146,47.74099999999999
1.0987939698492462,0.3326633165829146,47.74099999999999
1.1051256281407034,0.3326633165829146,47.73242499999999
1.1114572864321606,0.3326633165829146,47.715274999999984
1.117788944723618,0.3326633165829146,47.706699999999984
1.1241206030150752,0.3326633165829146,47.69812499999998
1.1304522613065324,0.3326633165829146,47.67239999999998
1.1367839195979899,0.3326633165829146,47.66382499999998
1.143115577889447,0.3326633165829146,47.66382499999998
1.1494472361809043,0.3326633165829146,47.66382499999998
1.1557788944723617,0.3326633165829146,47.65524999999998
1.162110552763819,0.3326633165829146,47.65524999999998
1.1684422110552761,0.3326633165829146,47.62952499999999
1.1747738693467336,0.3326633165829146,47.62094999999998
1.1811055276381908,0.3326633165829146,47.603799999999985
1.187437185929648,0.3326633165829146,47.595224999999985
1.1937688442211054,0.3326633165829146,47.578074999999984
1.2001005025125626,0.3326633165829146,47.569499999999984
1.2064321608040198,0.3326633165829146,47.552349999999976
1.2127638190954773,0.3326633165829146,47.543774999999975
1.2190954773869345,0.3326633165829146,47.53519999999998
1.2254271356783917,0.3326633165829146,47.52662499999998
1.231758793969849,0.3326633165829146,47.52662499999998
1.2380904522613063,0.3326633165829146,47.52662499999998
1.2444221105527635,0.3326633165829146,47.518049999999974
1.250753768844221,0.3326633165829146,47.518049999999974
1.2570854271356782,0.3326633165829146,47.50089999999998
1.2634170854271354,0.3326633165829146,47.48374999999998
1.2697487437185928,0.3326633165829146,47.48374999999998
1.27608040201005,0.3326633165829146,47.47517499999998
1.2824120603015072,0.3326633165829146,47.46659999999998
1.2887437185929647,0.3326633165829146,47.45802499999998
1.2950753768844219,0.3326633165829146,47.45802499999998
1.301407035175879,0.3326633165829146,47.45802499999998
1.3077386934673365,0.3326633165829146,47.45802499999998
1.3140703517587937,0.3326633165829146,47.45802499999998
1.3204020100502512,0.3326633165829146,47.45802499999998
1.3267336683417084,0.3326633165829146,47.44944999999997
1.3330653266331656,0.3326633165829146,47.44944999999997
1.339396984924623,0.3326633165829146,47.44087499999997
1.3457286432160802,0.3326633165829146,47.44087499999997
1.3520603015075374,0.3326633165829146,47.43229999999997
1.3583919597989949,0.3326633165829146,47.42372499999997
1.364723618090452,0.3326633165829146,47.41514999999997
1.3710552763819093,0.3326633165829146,47.41514999999997
1.3773869346733667,0.3326633165829146,47.39799999999997
1.383718592964824,0.3326633165829146,47.39799999999997
1.3900502512562811,0.3326633165829146,47.39799999999997
1.3963819095477386,0.3326633165829146,47.39799999999997
1.4027135678391958,0.3326633165829146,47.39799999999997
1.409045226130653,0.3326633165829146,47.39799999999997
1.4153768844221104,0.3326633165829146,47.39799999999997
1.4217085427135676,0.3326633165829146,47.39799999999997
1.4280402010050248,0.3326633165829146,47.39799999999997
1.4343718592964823,0.3326633165829146,47.39799999999997
1.4407035175879395,0.3326633165829146,47.39799999999997
1.4470351758793967,0.3326633165829146,47.39799999999997
