v АК,v ЦН,I nm
1.3364824120603014,0.7600000000000001,538.2782249999998
1.349145728643216,0.7600000000000001,538.2782249999998
1.3618090452261304,0.7600000000000001,538.2782249999998
1.374472361809045,0.7600000000000001,538.3213499999997
1.3871356783919597,0.7600000000000001,538.4075999999997
1.3997989949748741,0.7600000000000001,538.4075999999997
1.4124623115577888,0.7600000000000001,538.4075999999997
1.4251256281407034,0.7600000000000001,538.3817249999996
1.4377889447236178,0.7600000000000001,538.3817249999996
1.4504522613065325,0.7600000000000001,538.3817249999996
1.4631155778894471,0.7600000000000001,538.3817249999996
1.4757788944723615,0.7600000000000001,538.3558499999997
1.4884422110552762,0.7600000000000001,538.3299749999996
1.5011055276381908,0.7600000000000001,538.3040999999996
1.5137688442211052,0.7600000000000001,538.2868499999997
1.5264321608040199,0.7600000000000001,538.2437249999997
1.5390954773869345,0.7600000000000001,538.1833499999997
1.551758793969849,0.7600000000000001,538.1833499999997
1.5644221105527636,0.7600000000000001,538.2092249999997
1.5770854271356782,0.7600000000000001,538.2092249999997
1.5897487437185926,0.7600000000000001,538.2092249999997
1.6024120603015073,0.7600000000000001,538.1919749999997
1.615075376884422,0.7600000000000001,538.1488499999998
1.6277386934673364,0.7600000000000001,538.1488499999998
1.6404020100502512,0.7600000000000001,538.0194749999998
1.6530653266331656,0.7600000000000001,537.933225
1.66572864321608,0.7600000000000001,538.08825
1.678391959798995,0.7600000000000001,538.08825
1.6910552763819093,0.7600000000000001,538.0451249999999
1.7037185929648238,0.7600000000000001,538.002
1.7163819095477386,0.7600000000000001,538.0451249999999
1.729045226130653,0.7600000000000001,538.1831
1.7417085427135675,0.7600000000000001,538.3210749999998
1.7543718592964823,0.7600000000000001,538.4073249999999
1.7670351758793967,0.7600000000000001,538.9418749999996
1.7796984924623112,0.7600000000000001,539.0281249999996
1.792361809045226,0.7600000000000001,539.1143749999994
1.8050251256281404,0.7600000000000001,539.2523499999995
1.8176884422110549,0.7600000000000001,539.3987749999995
1.8303517587939697,0.7600000000000001,539.4504999999996
1.8430150753768841,0.7600000000000001,539.5539499999995
1.8556783919597986,0.7600000000000001,539.7091249999996
1.8683417085427134,0.7600000000000001,539.7091249999996
1.8810050251256278,0.7600000000000001,539.9589999999996
1.8936683417085423,0.7600000000000001,540.0107249999996
1.9063316582914571,0.7600000000000001,540.1141749999997
1.9189949748743715,0.7600000000000001,540.1658999999997
1.931658291457286,0.7600000000000001,540.1658999999997
1.9443216080402008,0.7600000000000001,540.2176249999998
1.9569849246231152,0.7600000000000001,540.2176249999998
1.9696482412060297,0.7600000000000001,540.2176249999998
1.9823115577889445,0.7600000000000001,540.2693499999998
1.994974874371859,0.7600000000000001,540.2693499999998
2.0076381909547734,0.7600000000000001,540.6568999999997
2.0203015075376882,0.7600000000000001,541.0356999999997
2.0329648241206026,0.7600000000000001,541.4144999999996
2.045628140703517,0.7600000000000001,541.6038999999996
2.058291457286432,0.7600000000000001,541.7932999999996
2.0709547738693463,0.7600000000000001,541.8879999999997
2.0836180904522608,0.7600000000000001,541.9826999999997
2.0962814070351756,0.7600000000000001,542.1720999999995
2.10894472361809,0.7600000000000001,542.4561999999994
2.121608040201005,0.7600000000000001,542.4561999999994
2.1342713567839193,0.7600000000000001,542.5508999999995
2.1469346733668337,0.7600000000000001,542.5508999999995
2.1595979899497486,0.7600000000000001,542.6455999999995
2.172261306532663,0.7600000000000001,542.8349999999995
2.1849246231155774,0.7600000000000001,542.8349999999995
2.1975879396984923,0.7600000000000001,542.8349999999995
2.2102512562814067,0.7600000000000001,542.8349999999995
2.222914572864321,0.7600000000000001,542.8349999999995
2.235577889447236,0.7600000000000001,542.8349999999995
2.2482412060301504,0.7600000000000001,542.8349999999995
2.260904522613065,0.7600000000000001,542.8349999999995
2.2735678391959797,0.7600000000000001,542.8349999999995
2.286231155778894,0.7600000000000001,542.8349999999995
2.2988944723618085,0.7600000000000001,542.8349999999995
2.3115577889447234,0.7600000000000001,542.3349999999995
2.324221105527638,0.7600000000000001,542.3349999999995
2.3368844221105523,0.7600000000000001,542.0849999999995
2.349547738693467,0.7600000000000001,542.0849999999995
2.3622110552763815,0.7600000000000001,542.0849999999995
2.374874371859296,0.7600000000000001,541.8349999999995
2.387537688442211,0.7600000000000001,541.0849999999995
2.4002010050251252,0.7600000000000001,540.5849999999995
2.4128643216080397,0.7600000000000001,539.8349999999995
2.4255276381909545,0.7600000000000001,539.0849999999995
2.438190954773869,0.7600000000000001,538.5849999999995
2.4508542713567834,0.7600000000000001,538.3349999999995
2.463517587939698,0.7600000000000001,537.5849999999995
2.4761809045226126,0.7600000000000001,536.8349999999995
2.488844221105527,0.7600000000000001,535.8349999999995
2.501507537688442,0.7600000000000001,535.0849999999995
2.5141708542713563,0.7600000000000001,535.0849999999995
2.5268341708542708,0.7600000000000001,535.1454499999995
2.5394974874371856,0.7600000000000001,535.1454499999995
2.5521608040201,0.7600000000000001,535.2058999999996
2.5648241206030145,0.7600000000000001,535.2058999999996
2.5774874371859293,0.7600000000000001,535.2058999999996
2.5901507537688437,0.7600000000000001,535.2058999999996
2.602814070351758,0.7600000000000001,535.2058999999996
2.615477386934673,0.7600000000000001,535.1454499999995
2.6281407035175874,0.7600000000000001,535.1454499999995
2.6408040201005023,0.7600000000000001,535.0849999999995
2.6534673366834167,0.7600000000000001,535.0849999999995
2.666130653266331,0.7600000000000001,534.8349999999995
2.678793969849246,0.7600000000000001,534.8349999999995
2.6914572864321604,0.7600000000000001,534.8349999999995
2.704120603015075,0.7600000000000001,534.9558999999996
2.7167839195979897,0.7600000000000001,535.0163499999995
2.729447236180904,0.7600000000000001,535.1372499999995
2.7421105527638185,0.7600000000000001,535.2581499999997
2.7547738693467334,0.7600000000000001,535.3185999999997
2.767437185929648,0.7600000000000001,535.3185999999997
2.7801005025125622,0.7600000000000001,535.3185999999997
2.792763819095477,0.7600000000000001,535.3185999999997
2.8054271356783915,0.7600000000000001,535.3185999999997
2.818090452261306,0.7600000000000001,535.3185999999997
2.830753768844221,0.7600000000000001,535.3185999999997
2.8434170854271352,0.7600000000000001,535.3185999999997
2.8560804020100496,0.7600000000000001,535.3185999999997
2.8687437185929645,0.7600000000000001,535.3185999999997
2.881407035175879,0.7600000000000001,535.3185999999997
2.8940703517587933,0.7600000000000001,535.3185999999997
2.906733668341708,0.7600000000000001,535.3185999999997
2.9193969849246226,0.7600000000000001,535.3185999999997
2.9320603015075375,0.7600000000000001,535.3185999999997
2.944723618090452,0.7600000000000001,535.3185999999997
2.9573869346733663,0.7600000000000001,535.3185999999997
2.970050251256281,0.7600000000000001,535.3185999999997
2.9827135678391956,0.7600000000000001,535.3185999999997
2.99537688442211,0.7600000000000001,535.3185999999997
3.008040201005025,0.7600000000000001,535.3185999999997
3.0207035175879393,0.7600000000000001,535.3185999999997
3.0333668341708537,0.7600000000000001,535.3185999999997
3.0460301507537686,0.7600000000000001,535.3185999999997
3.058693467336683,0.7600000000000001,535.3185999999997
3.0713567839195974,0.7600000000000001,535.3185999999997
3.0840201005025123,0.7600000000000001,535.3185999999997
3.0966834170854267,0.7600000000000001,535.3185999999997
3.109346733668341,0.7600000000000001,535.3185999999997
3.122010050251256,0.7600000000000001,535.3185999999997
3.1346733668341704,0.7600000000000001,535.3185999999997
3.147336683417085,0.7600000000000001,535.3185999999997
3.1599999999999997,0.7600000000000001,535.3185999999997
0.64,0.771959798994975,538.2437249999997
0.6526633165829145,0.771959798994975,538.2437249999997
0.6653266331658292,0.771959798994975,538.2437249999997
0.6779899497487437,0.771959798994975,538.2437249999997
0.6906532663316582,0.771959798994975,538.2437249999997
0.7033165829145729,0.771959798994975,538.2437249999997
0.7159798994974874,0.771959798994975,538.2437249999997
0.728643216080402,0.771959798994975,538.2437249999997
0.7413065326633166,0.771959798994975,538.2437249999997
0.7539698492462311,0.771959798994975,538.2437249999997
0.7666331658291456,0.771959798994975,538.2437249999997
0.7792964824120603,0.771959798994975,538.2437249999997
0.7919597989949748,0.771959798994975,538.2437249999997
0.8046231155778895,0.771959798994975,538.2437249999997
0.817286432160804,0.771959798994975,538.2437249999997
0.8299497487437186,0.771959798994975,538.2437249999997
0.8426130653266332,0.771959798994975,538.2437249999997
0.8552763819095477,0.771959798994975,538.2437249999997
0.8679396984924623,0.771959798994975,538.2437249999997
0.8806030150753769,0.771959798994975,538.2437249999997
0.8932663316582914,0.771959798994975,538.2437249999997
0.905929648241206,0.771959798994975,538.2437249999997
0.9185929648241206,0.771959798994975,538.2437249999997
0.9312562814070351,0.771959798994975,538.2437249999997
0.9439195979899497,0.771959798994975,538.2437249999997
0.9565829145728643,0.771959798994975,538.2437249999997
0.9692462311557788,0.771959798994975,538.2437249999997
0.9819095477386934,0.771959798994975,538.2437249999997
0.994572864321608,0.771959798994975,538.2437249999997
1.0072361809045225,0.771959798994975,538.2437249999997
1.0198994974874371,0.771959798994975,538.2437249999997
1.0325628140703516,0.771959798994975,538.2437249999997
1.0452261306532662,0.771959798994975,538.2437249999997
1.0578894472361808,0.771959798994975,538.2437249999997
1.0705527638190953,0.771959798994975,538.1747249999997
1.08321608040201,0.771959798994975,538.1488499999998
1.0958793969849245,0.771959798994975,538.1488499999998
1.1085427135678392,0.771959798994975,538.1488499999998
1.1212060301507536,0.771959798994975,538.1488499999998
1.1338693467336682,0.771959798994975,538.1488499999998
1.1465326633165827,0.771959798994975,538.1488499999998
1.1591959798994975,0.771959798994975,538.1488499999998
1.171859296482412,0.771959798994975,538.1488499999998
1.1845226130653264,0.771959798994975,538.1488499999998
1.1971859296482412,0.771959798994975,538.1919749999998
1.2098492462311556,0.771959798994975,538.1919749999998
1.2225125628140703,0.771959798994975,538.1919749999998
1.235175879396985,0.771959798994975,538.1919749999998
1.2478391959798993,0.771959798994975,538.1919749999998
1.260502512562814,0.771959798994975,538.1919749999998
1.2731658291457286,0.771959798994975,538.1919749999998
1.285829145728643,0.771959798994975,538.1919749999998
1.2984924623115577,0.771959798994975,538.2350999999998
1.3111557788944723,0.771959798994975,538.2782249999998
1.3238190954773867,0.771959798994975,538.2782249999998
1.3364824120603014,0.771959798994975,538.2782249999998
1.349145728643216,0.771959798994975,538.2782249999998
1.3618090452261304,0.771959798994975,538.2782249999998
1.374472361809045,0.771959798994975,538.3213499999997
1.3871356783919597,0.771959798994975,538.4075999999997
1.3997989949748741,0.771959798994975,538.4075999999997
1.4124623115577888,0.771959798994975,538.4075999999997
1.4251256281407034,0.771959798994975,538.3817249999996
1.4377889447236178,0.771959798994975,538.3817249999996
1.4504522613065325,0.771959798994975,538.3817249999996
1.4631155778894471,0.771959798994975,538.3817249999996
1.4757788944723615,0.771959798994975,538.3558499999997
1.4884422110552762,0.771959798994975,538.3299749999996
1.5011055276381908,0.771959798994975,538.3040999999996
1.5137688442211052,0.771959798994975,538.2868499999997
1.5264321608040199,0.771959798994975,538.2437249999997
1.5390954773869345,0.771959798994975,538.1833499999997
1.551758793969849,0.771959798994975,538.1833499999997
1.5644221105527636,0.771959798994975,538.2092249999997
1.5770854271356782,0.771959798994975,538.2092249999997
1.5897487437185926,0.771959798994975,538.2092249999997
1.6024120603015073,0.771959798994975,538.1919749999997
1.615075376884422,0.771959798994975,538.1488499999998
1.6277386934673364,0.771959798994975,538.1488499999998
1.6404020100502512,0.771959798994975,538.0194749999998
1.6530653266331656,0.771959798994975,537.933225
1.66572864321608,0.771959798994975,538.08825
1.678391959798995,0.771959798994975,538.08825
1.6910552763819093,0.771959798994975,538.0451249999999
1.7037185929648238,0.771959798994975,538.002
1.7163819095477386,0.771959798994975,538.0451249999999
1.729045226130653,0.771959798994975,538.1831
1.7417085427135675,0.771959798994975,538.3210749999998
1.7543718592964823,0.771959798994975,538.4073249999999
1.7670351758793967,0.771959798994975,538.9418749999996
1.7796984924623112,0.771959798994975,539.0281249999996
1.792361809045226,0.771959798994975,539.1143749999994
1.8050251256281404,0.771959798994975,539.2523499999995
1.8176884422110549,0.771959798994975,539.3987749999995
1.8303517587939697,0.771959798994975,539.4504999999996
1.8430150753768841,0.771959798994975,539.5539499999995
1.8556783919597986,0.771959798994975,539.7091249999996
1.8683417085427134,0.771959798994975,539.7091249999996
1.8810050251256278,0.771959798994975,539.9589999999996
1.8936683417085423,0.771959798994975,540.0107249999996
1.9063316582914571,0.771959798994975,540.1141749999997
1.9189949748743715,0.771959798994975,540.1658999999997
1.931658291457286,0.771959798994975,540.1658999999997
1.9443216080402008,0.771959798994975,540.2176249999998
1.9569849246231152,0.771959798994975,540.2176249999998
1.9696482412060297,0.771959798994975,540.2176249999998
1.9823115577889445,0.771959798994975,540.2693499999998
1.994974874371859,0.771959798994975,540.2693499999998
2.0076381909547734,0.771959798994975,540.6568999999997
2.0203015075376882,0.771959798994975,541.0356999999997
2.0329648241206026,0.771959798994975,541.4144999999996
2.045628140703517,0.771959798994975,541.6038999999996
2.058291457286432,0.771959798994975,541.7932999999996
2.0709547738693463,0.771959798994975,541.8879999999997
2.0836180904522608,0.771959798994975,541.9826999999997
2.0962814070351756,0.771959798994975,542.1720999999995
2.10894472361809,0.771959798994975,542.4561999999994
2.121608040201005,0.771959798994975,542.4561999999994
2.1342713567839193,0.771959798994975,542.5508999999995
2.1469346733668337,0.771959798994975,542.5508999999995
2.1595979899497486,0.771959798994975,542.6455999999995
2.172261306532663,0.771959798994975,542.8349999999995
2.1849246231155774,0.771959798994975,542.8349999999995
2.1975879396984923,0.771959798994975,542.8349999999995
2.2102512562814067,0.771959798994975,542.8349999999995
2.222914572864321,0.771959798994975,542.8349999999995
2.235577889447236,0.771959798994975,542.8349999999995
2.2482412060301504,0.771959798994975,542.8349999999995
2.260904522613065,0.771959798994975,542.8349999999995
2.2735678391959797,0.771959798994975,542.8349999999995
2.286231155778894,0.771959798994975,542.8349999999995
2.2988944723618085,0.771959798994975,542.8349999999995
2.3115577889447234,0.771959798994975,542.3349999999995
2.324221105527638,0.771959798994975,542.3349999999995
2.3368844221105523,0.771959798994975,542.0849999999995
2.349547738693467,0.771959798994975,542.0849999999995
2.3622110552763815,0.771959798994975,542.0849999999995
2.374874371859296,0.771959798994975,541.8349999999995
2.387537688442211,0.771959798994975,541.0849999999995
2.4002010050251252,0.771959798994975,540.5849999999995
2.4128643216080397,0.771959798994975,539.8349999999995
2.4255276381909545,0.771959798994975,539.0849999999995
2.438190954773869,0.771959798994975,538.5849999999995
2.4508542713567834,0.771959798994975,538.3349999999995
2.463517587939698,0.771959798994975,537.5849999999995
2.4761809045226126,0.771959798994975,536.8349999999995
2.488844221105527,0.771959798994975,535.8349999999995
2.501507537688442,0.771959798994975,535.0849999999995
2.5141708542713563,0.771959798994975,535.0849999999995
2.5268341708542708,0.771959798994975,535.1454499999995
2.5394974874371856,0.771959798994975,535.1454499999995
2.5521608040201,0.771959798994975,535.2058999999996
2.5648241206030145,0.771959798994975,535.2058999999996
2.5774874371859293,0.771959798994975,535.2058999999996
2.5901507537688437,0.771959798994975,535.2058999999996
2.602814070351758,0.771959798994975,535.2058999999996
2.615477386934673,0.771959798994975,535.1454499999995
2.6281407035175874,0.771959798994975,535.1454499999995
2.6408040201005023,0.771959798994975,535.0849999999995
2.6534673366834167,0.771959798994975,535.0849999999995
2.666130653266331,0.771959798994975,534.8349999999995
2.678793969849246,0.771959798994975,534.8349999999995
2.6914572864321604,0.771959798994975,534.8349999999995
2.704120603015075,0.771959798994975,534.9558999999996
2.7167839195979897,0.771959798994975,535.0163499999995
2.729447236180904,0.771959798994975,535.1372499999995
2.7421105527638185,0.771959798994975,535.2581499999997
2.7547738693467334,0.771959798994975,535.3185999999997
2.767437185929648,0.771959798994975,535.3185999999997
2.7801005025125622,0.771959798994975,535.3185999999997
2.792763819095477,0.771959798994975,535.3185999999997
2.8054271356783915,0.771959798994975,535.3185999999997
2.818090452261306,0.771959798994975,535.3185999999997
2.830753768844221,0.771959798994975,535.3185999999997
2.8434170854271352,0.771959798994975,535.3185999999997
2.8560804020100496,0.771959798994975,535.3185999999997
2.8687437185929645,0.771959798994975,535.3185999999997
2.881407035175879,0.771959798994975,535.3185999999997
2.8940703517587933,0.771959798994975,535.3185999999997
2.906733668341708,0.771959798994975,535.3185999999997
2.9193969849246226,0.771959798994975,535.3185999999997
2.9320603015075375,0.771959798994975,535.3185999999997
2.944723618090452,0.771959798994975,535.3185999999997
2.9573869346733663,0.771959798994975,535.3185999999997
2.970050251256281,0.771959798994975,535.3185999999997
2.9827135678391956,0.771959798994975,535.3185999999997
2.99537688442211,0.771959798994975,535.3185999999997
3.008040201005025,0.771959798994975,535.3185999999997
3.0207035175879393,0.771959798994975,535.3185999999997
3.0333668341708537,0.771959798994975,535.3185999999997
3.0460301507537686,0.771959798994975,535.3185999999997
3.058693467336683,0.771959798994975,535.3185999999997
3.0713567839195974,0.771959798994975,535.3185999999997
3.0840201005025123,0.771959798994975,535.3185999999997
3.0966834170854267,0.771959798994975,535.3185999999997
3.109346733668341,0.771959798994975,535.3185999999997
3.122010050251256,0.771959798994975,535.3185999999997
3.1346733668341704,0.771959798994975,535.3185999999997
3.147336683417085,0.771959798994975,535.3185999999997
3.1599999999999997,0.771959798994975,535.3185999999997
0.64,0.7839195979899498,538.2437249999997
0.6526633165829145,0.7839195979899498,538.2437249999997
0.6653266331658292,0.7839195979899498,538.2437249999997
0.6779899497487437,0.7839195979899498,538.2437249999997
0.6906532663316582,0.7839195979899498,538.2437249999997
0.7033165829145729,0.7839195979899498,538.2437249999997
0.7159798994974874,0.7839195979899498,538.2437249999997
0.728643216080402,0.7839195979899498,538.2437249999997
0.7413065326633166,0.7839195979899498,538.2437249999997
0.7539698492462311,0.7839195979899498,538.2437249999997
0.7666331658291456,0.7839195979899498,538.2437249999997
0.7792964824120603,0.7839195979899498,538.2437249999997
0.7919597989949748,0.7839195979899498,538.2437249999997
0.8046231155778895,0.7839195979899498,538.2437249999997
0.817286432160804,0.7839195979899498,538.2437249999997
0.8299497487437186,0.7839195979899498,538.2437249999997
0.8426130653266332,0.7839195979899498,538.2437249999997
0.8552763819095477,0.7839195979899498,538.2437249999997
0.8679396984924623,0.7839195979899498,538.2437249999997
0.8806030150753769,0.7839195979899498,538.2437249999997
0.8932663316582914,0.7839195979899498,538.2437249999997
0.905929648241206,0.7839195979899498,538.2437249999997
0.9185929648241206,0.7839195979899498,538.2437249999997
0.9312562814070351,0.7839195979899498,538.2437249999997
0.9439195979899497,0.7839195979899498,538.2437249999997
0.9565829145728643,0.7839195979899498,538.2437249999997
0.9692462311557788,0.7839195979899498,538.2437249999997
0.9819095477386934,0.7839195979899498,538.2437249999997
0.994572864321608,0.7839195979899498,538.2437249999997
1.0072361809045225,0.7839195979899498,538.2437249999997
1.0198994974874371,0.7839195979899498,538.2437249999997
1.0325628140703516,0.7839195979899498,538.2437249999997
1.0452261306532662,0.7839195979899498,538.2437249999997
1.0578894472361808,0.7839195979899498,538.2437249999997
1.0705527638190953,0.7839195979899498,538.1747249999997
1.08321608040201,0.7839195979899498,538.1488499999998
1.0958793969849245,0.7839195979899498,538.1488499999998
1.1085427135678392,0.7839195979899498,538.1488499999998
1.1212060301507536,0.7839195979899498,538.1488499999998
1.1338693467336682,0.7839195979899498,538.1488499999998
1.1465326633165827,0.7839195979899498,538.1488499999998
1.1591959798994975,0.7839195979899498,538.1488499999998
1.171859296482412,0.7839195979899498,538.1488499999998
1.1845226130653264,0.7839195979899498,538.1488499999998
1.1971859296482412,0.7839195979899498,538.1919749999998
1.2098492462311556,0.7839195979899498,538.1919749999998
1.2225125628140703,0.7839195979899498,538.1919749999998
1.235175879396985,0.7839195979899498,538.1919749999998
1.2478391959798993,0.7839195979899498,538.1919749999998
1.260502512562814,0.7839195979899498,538.1919749999998
1.2731658291457286,0.7839195979899498,538.1919749999998
1.285829145728643,0.7839195979899498,538.1919749999998
1.2984924623115577,0.7839195979899498,538.2350999999998
1.3111557788944723,0.7839195979899498,538.2782249999998
1.3238190954773867,0.7839195979899498,538.2782249999998
1.3364824120603014,0.7839195979899498,538.2782249999998
1.349145728643216,0.7839195979899498,538.2782249999998
1.3618090452261304,0.7839195979899498,538.2782249999998
1.374472361809045,0.7839195979899498,538.3213499999997
1.3871356783919597,0.7839195979899498,538.4075999999997
1.3997989949748741,0.7839195979899498,538.4075999999997
1.4124623115577888,0.7839195979899498,538.4075999999997
1.4251256281407034,0.7839195979899498,538.3817249999996
1.4377889447236178,0.7839195979899498,538.3817249999996
1.4504522613065325,0.7839195979899498,538.3817249999996
1.4631155778894471,0.7839195979899498,538.3817249999996
1.4757788944723615,0.7839195979899498,538.3558499999997
1.4884422110552762,0.7839195979899498,538.3299749999996
1.5011055276381908,0.7839195979899498,538.3040999999996
1.5137688442211052,0.7839195979899498,538.2868499999997
1.5264321608040199,0.7839195979899498,538.2437249999997
1.5390954773869345,0.7839195979899498,538.1833499999997
1.551758793969849,0.7839195979899498,538.1833499999997
1.5644221105527636,0.7839195979899498,538.2092249999997
1.5770854271356782,0.7839195979899498,538.2092249999997
1.5897487437185926,0.7839195979899498,538.2092249999997
1.6024120603015073,0.7839195979899498,538.1919749999997
1.615075376884422,0.7839195979899498,538.1488499999998
1.6277386934673364,0.7839195979899498,538.1488499999998
1.6404020100502512,0.7839195979899498,538.0194749999998
1.6530653266331656,0.7839195979899498,537.933225
1.66572864321608,0.7839195979899498,538.08825
1.678391959798995,0.7839195979899498,538.08825
1.6910552763819093,0.7839195979899498,538.0451249999999
1.7037185929648238,0.7839195979899498,538.002
1.7163819095477386,0.7839195979899498,538.0451249999999
1.729045226130653,0.7839195979899498,538.1831
1.7417085427135675,0.7839195979899498,538.3210749999998
1.7543718592964823,0.7839195979899498,538.4073249999999
1.7670351758793967,0.7839195979899498,538.9418749999996
1.7796984924623112,0.7839195979899498,539.0281249999996
1.792361809045226,0.7839195979899498,539.1143749999994
1.8050251256281404,0.7839195979899498,539.2523499999995
1.8176884422110549,0.7839195979899498,539.3987749999995
1.8303517587939697,0.7839195979899498,539.4504999999996
1.8430150753768841,0.7839195979899498,539.5539499999995
1.8556783919597986,0.7839195979899498,539.7091249999996
1.8683417085427134,0.7839195979899498,539.7091249999996
1.8810050251256278,0.7839195979899498,539.9589999999996
1.8936683417085423,0.7839195979899498,540.0107249999996
1.9063316582914571,0.7839195979899498,540.1141749999997
1.9189949748743715,0.7839195979899498,540.1658999999997
1.931658291457286,0.7839195979899498,540.1658999999997
1.9443216080402008,0.7839195979899498,540.2176249999998
1.9569849246231152,0.7839195979899498,540.2176249999998
1.9696482412060297,0.7839195979899498,540.2176249999998
1.9823115577889445,0.7839195979899498,540.2693499999998
1.994974874371859,0.7839195979899498,540.2693499999998
2.0076381909547734,0.7839195979899498,540.6568999999997
2.0203015075376882,0.7839195979899498,541.0356999999997
2.0329648241206026,0.7839195979899498,541.4144999999996
2.045628140703517,0.7839195979899498,541.6038999999996
2.058291457286432,0.7839195979899498,541.7932999999996
2.0709547738693463,0.7839195979899498,541.8879999999997
2.0836180904522608,0.7839195979899498,541.9826999999997
2.0962814070351756,0.7839195979899498,542.1720999999995
2.10894472361809,0.7839195979899498,542.4561999999994
2.121608040201005,0.7839195979899498,542.4561999999994
2.1342713567839193,0.7839195979899498,542.5508999999995
2.1469346733668337,0.7839195979899498,542.5508999999995
2.1595979899497486,0.7839195979899498,542.6455999999995
2.172261306532663,0.7839195979899498,542.8349999999995
2.1849246231155774,0.7839195979899498,542.8349999999995
2.1975879396984923,0.7839195979899498,542.8349999999995
2.2102512562814067,0.7839195979899498,542.8349999999995
2.222914572864321,0.7839195979899498,542.8349999999995
2.235577889447236,0.7839195979899498,542.8349999999995
2.2482412060301504,0.7839195979899498,542.8349999999995
2.260904522613065,0.7839195979899498,542.8349999999995
2.2735678391959797,0.7839195979899498,542.8349999999995
2.286231155778894,0.7839195979899498,542.8349999999995
2.2988944723618085,0.7839195979899498,542.8349999999995
2.3115577889447234,0.7839195979899498,542.3349999999995
2.324221105527638,0.7839195979899498,542.3349999999995
2.3368844221105523,0.7839195979899498,542.0849999999995
2.349547738693467,0.7839195979899498,542.0849999999995
2.3622110552763815,0.7839195979899498,542.0849999999995
2.374874371859296,0.7839195979899498,541.8349999999995
2.387537688442211,0.7839195979899498,541.0849999999995
2.4002010050251252,0.7839195979899498,540.5849999999995
2.4128643216080397,0.7839195979899498,539.8349999999995
2.4255276381909545,0.7839195979899498,539.0849999999995
2.438190954773869,0.7839195979899498,538.5849999999995
2.4508542713567834,0.7839195979899498,538.3349999999995
2.463517587939698,0.7839195979899498,537.5849999999995
2.4761809045226126,0.7839195979899498,536.8349999999995
2.488844221105527,0.7839195979899498,535.8349999999995
2.501507537688442,0.7839195979899498,535.0849999999995
2.5141708542713563,0.7839195979899498,535.0849999999995
2.5268341708542708,0.7839195979899498,535.1454499999995
2.5394974874371856,0.7839195979899498,535.1454499999995
2.5521608040201,0.7839195979899498,535.2058999999996
2.5648241206030145,0.7839195979899498,535.2058999999996
